,Filename,Eint_H2O,original_SMILES,CanonSMILES,Class_label,tail_atom_ids_r1,tail_atom_ids_r2
0,COCCOCC_N,-0.011414,COCCOCC=N,COCCOCC=N,0,"(0, 1)","(2,)"
1,COCCCCC_N,-0.049544,COCCCCC=N,COCCCCC=N,0,"(0, 1)","(2,)"
2,COCCCC_N,-0.022124,COCCCC=N,COCCCC=N,0,"(0, 1)","(2,)"
3,COCC1_CC_C-C_C1-C_N,-0.073524,COCC1=CC=C(C=C1)C=N,COCc1ccc(C=N)cc1,0,"(0, 1)","(2,)"
4,COCC_N,-0.072973,COCC=N,COCC=N,0,"(0, 1)","(2,)"
5,COC1_CC_C-C_C1-OC_N,-0.162754,COC1=CC=C(C=C1)OC=N,COc1ccc(OC=N)cc1,0,"(0, 1)","(2, 3, 4, 5, 9, 10)"
6,COC1_CC_C-C_C1-C_N,-0.109774,COC1=CC=C(C=C1)C=N,COc1ccc(C=N)cc1,0,"(0, 1)","(2, 3, 4, 5, 8, 9)"
7,COC1_CC_C-C_C1-C_CC_N,-0.099824,COC1=CC=C(C=C1)C=CC=N,COc1ccc(C=CC=N)cc1,0,"(0, 1)","(2, 3, 4, 5, 10, 11)"
8,COC_NCC_N,-0.09278,COC=NCC=N,COC=NCC=N,0,"(0, 1)","(2,)"
9,COC_N,-0.091949,COC=N,COC=N,0,"(0, 1)","(2,)"
10,COC_CC_N,-0.073052,COC=CC=N,COC=CC=N,0,"(0, 1)","(2,)"
11,C-N-OC_N,-0.214103,C(N)OC=N,N=COCN,0,"(3, 4)","(2,)"
13,CNNNNCC_N,-0.114984,CNNNNCC=N,CNNNNCC=N,0,"(0, 1)","(2,)"
16,CNCCOCC_N,-0.051204,CNCCOCC=N,CNCCOCC=N,0,"(0, 1)","(2,)"
17,CNCCCCCC_N,-0.072564,CNCCCCCC=N,CNCCCCCC=N,0,"(0, 1)","(2,)"
19,CNCC_N,-0.010919,CNCC=N,CNCC=N,0,"(0, 1)","(2,)"
20,CNC1_CC_C-C_C1-COC_N,-0.067314,CNC1=CC=C(C=C1)COC=N,CNc1ccc(COC=N)cc1,0,"(0, 1)","(2, 3, 4, 5, 10, 11)"
21,CNC1_CC_C-C_C1-C_N,-0.101454,CNC1=CC=C(C=C1)C=N,CNc1ccc(C=N)cc1,0,"(0, 1)","(2, 3, 4, 5, 8, 9)"
22,C-NC-_O-O-OC_N,-0.438175,C(NC(=O)O)OC=N,N=COCNC(=O)O,0,"(5, 6)","(4, 7)"
24,CN_CC_N,-0.153576,CN=CC=N,CN=CC=N,0,"(0, 1)","(2,)"
25,CN_CC_CC_N,-0.123545,CN=CC=CC=N,CN=CC=CC=N,0,"(0, 1)","(2,)"
26,C-CO-NCC_N,-0.215388,C(CO)NCC=N,N=CCNCCO,0,"(5, 6)","(4,)"
27,C-CO-COC_N,-0.191238,C(CO)COC=N,N=COCCCO,0,"(5, 6)","(4,)"
28,CCOCC_N,-0.031413,CCOCC=N,CCOCC=N,0,"(0, 1)","(2,)"
29,CCOC1_CC_C-C_C1-C_N,-0.059594,CCOC1=CC=C(C=C1)C=N,CCOc1ccc(C=N)cc1,0,"(0, 1)","(2,)"
30,CCOC_N,-0.013516,CCOC=N,CCOC=N,0,"(0, 1)","(2,)"
31,C-CNN-C_N,-0.380937,C(CNN)C=N,N=CCCNN,0,"(4, 5)","(3,)"
32,CCNN_CC_N,-0.14752,CCNN=CC=N,CCNN=CC=N,0,"(0, 1)","(2,)"
33,C-CNCCN-C_N,-0.373524,C(CNCCN)C=N,N=CCCNCCN,0,"(6, 7)","(5,)"
34,CCNCCCC_N,-0.036214,CCNCCCC=N,CCNCCCC=N,0,"(0, 1)","(2,)"
35,CCNCCC_N,-0.057094,CCNCCC=N,CCNCCC=N,0,"(0, 1)","(2,)"
36,C-CNCC-_O-O-C_N,-0.381494,C(CNCC(=O)O)C=N,N=CCCNCC(=O)O,0,"(6, 7)","(8, 5)"
38,CCNCC_N,-0.025485,CCNCC=N,CCNCC=N,0,"(0, 1)","(2,)"
39,CCNC1_CC_C-C_C1-C_N,-0.135734,CCNC1=CC=C(C=C1)C=N,CCNc1ccc(C=N)cc1,0,"(0, 1)","(2,)"
40,C-CN-C_N,-0.318575,C(CN)C=N,N=CCCN,0,"(3, 4)","(2,)"
41,C-CN-C_CC_N,-0.273045,C(CN)C=CC=N,N=CC=CCCN,0,"(5, 6)","(4,)"
43,C-CCO-CC_N,-0.196724,C(CCO)CC=N,N=CCCCCO,0,"(5, 6)","(4,)"
44,CCCOCC_N,-0.043834,CCCOCC=N,CCCOCC=N,0,"(0, 1)","(2,)"
45,CCCOC1_CC_C-C_C1-C_N,-0.077624,CCCOC1=CC=C(C=C1)C=N,CCCOc1ccc(C=N)cc1,0,"(0, 1)","(2,)"
46,CCCOC_N,-0.081275,CCCOC=N,CCCOC=N,0,"(0, 1)","(2,)"
47,CCCNCCC_N,-0.030194,CCCNCCC=N,CCCNCCC=N,0,"(0, 1)","(2,)"
48,CCCNCC_N,-0.093624,CCCNCC=N,CCCNCC=N,0,"(0, 1)","(2,)"
49,CCCN_CC_N,-0.059747,CCCN=CC=N,CCCN=CC=N,0,"(0, 1)","(2,)"
50,CCCCOC1_CC_C-C_C1-C_N,-0.021474,CCCCOC1=CC=C(C=C1)C=N,CCCCOc1ccc(C=N)cc1,0,"(0, 1)","(2,)"
51,CCCCOC_N,-0.035284,CCCCOC=N,CCCCOC=N,0,"(0, 1)","(2,)"
53,CCCCCOC_N,-0.013084,CCCCCOC=N,CCCCCOC=N,0,"(0, 1)","(2,)"
54,CCCCCCC_N,-0.002264,CCCCCCC=N,CCCCCCC=N,0,"(0, 1)","(2,)"
57,CCCC1_CC_C-C_C1-C_N,-0.039654,CCCC1=CC=C(C=C1)C=N,CCCc1ccc(C=N)cc1,0,"(0, 1)","(2,)"
58,CCCC_NCC_N,-0.047394,CCCC=NCC=N,CCCC=NCC=N,0,"(0, 1)","(2,)"
61,CCC1_CC_C-C_C1-C_N,-0.051094,CCC1=CC=C(C=C1)C=N,CCc1ccc(C=N)cc1,0,"(0, 1)","(2, 3, 4, 5, 8, 9)"
62,C-CC-_O-O-C_N,-0.394527,C(CC(=O)O)C=N,N=CCCC(=O)O,0,"(4, 5)","(3, 6)"
63,CCC_NCCC_N,-0.037104,CCC=NCCC=N,CCC=NCCC=N,0,"(0, 1)","(2,)"
64,CCC_NCC_N,-0.025542,CCC=NCC=N,CCC=NCC=N,0,"(0, 1)","(2,)"
65,CCC_NC_NC_N,-0.071814,CCC=NC=NC=N,CCC=NC=NC=N,0,"(0, 1)","(2,)"
66,CCC_NC_N,-0.00934,CCC=NC=N,CCC=NC=N,0,"(0, 1)","(2,)"
67,CCC_N,-0.047901,CCC=N,CCC=N,0,"(0, 1)","(2,)"
68,CCC_CC_N,-0.08676,CCC=CC=N,CCC=CC=N,0,"(0, 1)","(2,)"
69,CCC_CC_CC_N,-0.038034,CCC=CC=CC=N,CCC=CC=CC=N,0,"(0, 1)","(2,)"
70,CC1_CC_C-C_C1-OC_N,-0.037674,CC1=CC=C(C=C1)OC=N,Cc1ccc(OC=N)cc1,0,"(0, 1, 2, 3, 4, 8, 9)","(5,)"
71,CC1_CC_C-C_C1-N_CC_N,-0.022504,CC1=CC=C(C=C1)N=CC=N,Cc1ccc(N=CC=N)cc1,0,"(0, 1, 2, 3, 4, 9, 10)","(5,)"
72,CC1_CC_C-C_C1-CNN_CC_N,-0.037074,CC1=CC=C(C=C1)CNN=CC=N,Cc1ccc(CNN=CC=N)cc1,0,"(0, 1, 2, 3, 4, 11, 12)","(5,)"
74,CC1_CC_C-C_C1-C_N,-0.029554,CC1=CC=C(C=C1)C=N,Cc1ccc(C=N)cc1,0,"(0, 1, 2, 3, 4, 7, 8)","(5,)"
75,C-C-_O-O-OC_N,-0.358886,C(C(=O)O)OC=N,N=COCC(=O)O,0,"(4, 5)","(3, 6)"
76,C-C_N-N_CC_N,-0.251348,C(C=N)N=CC=N,N=CC=NCC=N,0,"(0, 1)","(2,)"
77,CC_NCC_NC_N,-0.054504,CC=NCC=NC=N,CC=NCC=NC=N,0,"(0, 1)","(2,)"
79,CC_NC_NC_N,-0.107913,CC=NC=NC=N,CC=NC=NC=N,0,"(0, 1)","(2,)"
80,CC_NC_N,-0.150376,CC=NC=N,CC=NC=N,0,"(0, 1)","(2,)"
81,CC_NC_CC_N,-0.083103,CC=NC=CC=N,CC=NC=CC=N,0,"(0, 1)","(2,)"
82,CC_COCC_N,-0.024097,CC=COCC=N,CC=COCC=N,0,"(0, 1)","(2,)"
83,C-C_CCN-C_N,-0.264222,C(C=CCN)C=N,N=CCC=CCN,0,"(5, 6)","(4,)"
86,C-C_CC-_O-O-C_N,-0.335772,C(C=CC(=O)O)C=N,N=CCC=CC(=O)O,0,"(5, 6)","(4, 7)"
87,C-C_CC_O-C_N,-0.271249,C(C=CC=O)C=N,N=CCC=CC=O,0,"(5, 6)","(4,)"
88,C-C_CC_N-C_N,-0.327532,C(C=CC=N)C=N,N=CC=CCC=N,0,"(5, 6)","(4,)"
89,CC_CC_N,-0.131383,CC=CC=N,CC=CC=N,0,"(0, 1)","(2,)"
91,CC_CC_C_CC_N,-0.036454,CC=CC=C=CC=N,CC=CC=C=CC=N,0,"(0, 1)","(2,)"
92,C1_CC-_O-C_CC1_CC_N,-0.224844,C1=CC(=O)C=CC1=CC=N,N=CC=C1C=CC(=O)C=C1,0,"(3, 4, 5, 6, 7, 8, 9)","(2,)"
94,C1_CC-_CC_C1N-OC_N,-0.257444,C1=CC(=CC=C1N)OC=N,N=COc1ccc(N)cc1,0,"(3, 4, 5, 6, 7, 8, 9)","(2,)"
95,C1_CC-_CC_C1CO-OC_N,-0.180714,C1=CC(=CC=C1CO)OC=N,N=COc1ccc(CO)cc1,0,"(8, 7)","(3, 4, 5, 6, 9, 10)"
96,C1_CC-_CC_C1CN-C_N,-0.387234,C1=CC(=CC=C1CN)C=N,N=Cc1ccc(CN)cc1,0,"(6, 7)","(2, 3, 4, 5, 8, 9)"
97,C1_CC-_CC_C1CCO-C_N,-0.219114,C1=CC(=CC=C1CCO)C=N,N=Cc1ccc(CCO)cc1,0,"(8, 7)","(6,)"
98,C-_N-C_NOC_N,-0.212831,C(=N)C=NOC=N,N=CC=NOC=N,0,"(5, 6)","(4,)"
99,C-_N-C_NC_NC_N,-0.201909,C(=N)C=NC=NC=N,N=CC=NC=NC=N,0,"(6, 7)","(5,)"
100,C-_N-C_NC_N,-0.170483,C(=N)C=NC=N,N=CC=NC=N,0,"(4, 5)","(3,)"
101,C-_N-C_N,-0.141633,C(=N)C=N,N=CC=N,0,"(0, 1)","(2,)"
102,C-_CN-C_NC_N,-0.256379,C(=CN)C=NC=N,N=CN=CC=CN,0,"(5, 6)","(4,)"
103,C-_CN-C_N,-0.163468,C(=CN)C=N,N=CC=CN,0,"(3, 4)","(2,)"
104,C-_CC_O-C_N,-0.25947,C(=CC=O)C=N,N=CC=CC=O,0,"(4, 5)","(3,)"
105,C-_CC_N-C_N,-0.409201,C(=CC=N)C=N,N=CC=CC=N,0,"(4, 5)","(3,)"
106,C-_CC_N-C_CC_N,-0.290578,C(=CC=N)C=CC=N,N=CC=CC=CC=N,0,"(6, 7)","(5,)"
107,C1_CC-_CC_C1C_CCC-_O-O-N,-0.359544,C1=CC(=CC=C1C=CCC(=O)O)N,Nc1ccc(C=CCC(=O)O)cc1,1,"(8, 9)","(10, 7)"
108,C1_CC-_CC_C1CCCC-_O-O-N_NN,-0.310414,C1=CC(=CC=C1CCCC(=O)O)N=NN,NN=Nc1ccc(CCCC(=O)O)cc1,1,"(10, 11)","(9, 12)"
109,C1_CC-_CC_C1C_CCN-N,-0.210684,C1=CC(=CC=C1C=CCN)N,NCC=Cc1ccc(N)cc1,1,"(0, 1)","(2,)"
111,C1_CC-_CC_C1C_CC_O-N,-0.314774,C1=CC(=CC=C1C=CC=O)N,Nc1ccc(C=CC=O)cc1,1,"(8, 7)","(6,)"
112,C1_CC-_CC_C1C_CCO-N,-0.245374,C1=CC(=CC=C1C=CCO)N,Nc1ccc(C=CCO)cc1,1,"(8, 7)","(6,)"
113,C1_CC-_CC_C1CCCO-N,-0.265764,C1=CC(=CC=C1CCCO)N,Nc1ccc(CCCO)cc1,1,"(8, 7)","(6,)"
114,C1_CC-_CC_C1C_CC-_O-O-N,-0.228834,C1=CC(=CC=C1C=CC(=O)O)N,Nc1ccc(C=CC(=O)O)cc1,1,"(8, 7)","(9, 6)"
115,C1_CC-_CC_C1CCC-_O-O-N,-0.319284,C1=CC(=CC=C1CCC(=O)O)N,Nc1ccc(CCC(=O)O)cc1,1,"(8, 7)","(9, 6)"
116,C1_CC-_CC_C1C_CC-_O-O-NN,-0.212634,C1=CC(=CC=C1C=CC(=O)O)NN,NNc1ccc(C=CC(=O)O)cc1,1,"(8, 9)","(10, 7)"
117,C1_CC-_CC_C1CCC-_O-O-NN,-0.308364,C1=CC(=CC=C1CCC(=O)O)NN,NNc1ccc(CCC(=O)O)cc1,1,"(8, 9)","(10, 7)"
118,C1_CC-_CC_C1C_CN-N,-0.261134,C1=CC(=CC=C1C=CN)N,NC=Cc1ccc(N)cc1,1,"(0, 1)","(2,)"
119,C1_CC-_CC_C1CCN-N,-0.360304,C1=CC(=CC=C1CCN)N,NCCc1ccc(N)cc1,1,"(0, 1)","(2,)"
120,C1_CC-_CC_C1CCN-NN,-0.299434,C1=CC(=CC=C1CCN)NN,NCCc1ccc(NN)cc1,1,"(0, 1)","(2,)"
121,C1_CC-_CC_C1CCNN-N,-0.228164,C1=CC(=CC=C1CCNN)N,NNCCc1ccc(N)cc1,1,"(0, 1)","(2,)"
122,C1_CC-_CC_C1C_CN-ON,-0.259514,C1=CC(=CC=C1C=CN)ON,NC=Cc1ccc(ON)cc1,1,"(0, 1)","(2,)"
123,C1_CC-_CC_C1CC_O-N,-0.357214,C1=CC(=CC=C1CC=O)N,Nc1ccc(CC=O)cc1,1,"(6, 7)","(5,)"
124,C1_CC-_CC_C1CCO-N,-0.200244,C1=CC(=CC=C1CCO)N,Nc1ccc(CCO)cc1,1,"(6, 7)","(5,)"
125,C1_CC-_CC_C1CC_O-NN,-0.203644,C1=CC(=CC=C1CC=O)NN,NNc1ccc(CC=O)cc1,1,"(8, 7)","(6,)"
127,C1_CC-_CC_C1CC-_O-O-CON,-0.364644,C1=CC(=CC=C1CC(=O)O)CON,NOCc1ccc(CC(=O)O)cc1,1,"(8, 9)","(10, 7)"
128,C1_CC-_CC_C1CC-_O-O-N,-0.407684,C1=CC(=CC=C1CC(=O)O)N,Nc1ccc(CC(=O)O)cc1,1,"(6, 7)","(8, 5)"
130,C1_CC-_CC_C1CC-_O-O-NN,-0.332774,C1=CC(=CC=C1CC(=O)O)NN,NNc1ccc(CC(=O)O)cc1,1,"(8, 7)","(9, 6)"
132,C1_CC-_CC_C1CC-_O-O-OCN,-0.381814,C1=CC(=CC=C1CC(=O)O)OCN,NCOc1ccc(CC(=O)O)cc1,1,"(8, 9)","(10, 7)"
133,C1_CC-_CC_C1CNCC-_O-O-N,-0.380104,C1=CC(=CC=C1CNCC(=O)O)N,Nc1ccc(CNCC(=O)O)cc1,1,"(8, 9)","(10, 7)"
134,C1C_C-C_CC1_CN-CN,-0.192944,C1C=C(C=CC1=CN)CN,NC=C1C=CC(CN)=CC1,1,"(0, 1)","(2, 3, 4, 5, 8, 9)"
135,C1_CC-_CC_C1CN-C_NN,-0.400784,C1=CC(=CC=C1CN)C=NN,NCc1ccc(C=NN)cc1,1,"(0, 1)","(2, 3, 4, 5, 9, 10)"
136,C1_CC-_CC_C1CN-CON,-0.412254,C1=CC(=CC=C1CN)CON,NCc1ccc(CON)cc1,1,"(0, 1)","(2, 3, 4, 5, 9, 10)"
137,C1_CC-_CC_C1CN-N,-0.239384,C1=CC(=CC=C1CN)N,NCc1ccc(N)cc1,1,"(0, 1)","(2, 3, 4, 5, 7, 8)"
138,C1_CC-_CC_C1CN-N_CN_CN,-0.400534,C1=CC(=CC=C1CN)N=CN=CN,NC=NC=Nc1ccc(CN)cc1,1,"(9, 10)","(5, 6, 7, 8, 11, 12)"
139,C1_CC-_CC_C1C_NN-N,-0.220954,C1=CC(=CC=C1C=NN)N,NN=Cc1ccc(N)cc1,1,"(0, 1)","(2,)"
140,C1_CC-_CC_C1CN-NN,-0.395944,C1=CC(=CC=C1CN)NN,NCc1ccc(NN)cc1,1,"(0, 1)","(2, 3, 4, 5, 8, 9)"
141,C1_CC-_CC_C1CNN-N,-0.239864,C1=CC(=CC=C1CNN)N,NNCc1ccc(N)cc1,1,"(0, 1)","(2,)"
142,C1_CC-_CC_C1CN_NN-N,-0.217914,C1=CC(=CC=C1CN=NN)N,NN=NCc1ccc(N)cc1,1,"(0, 1)","(2,)"
143,C1_CC-_CC_C1CN-N_NN,-0.389924,C1=CC(=CC=C1CN)N=NN,NCc1ccc(N=NN)cc1,1,"(0, 1)","(2, 3, 4, 5, 9, 10)"
144,C1_CC-_CC_C1CNN-NN,-0.264604,C1=CC(=CC=C1CNN)NN,NNCc1ccc(NN)cc1,1,"(0, 1)","(2,)"
145,C1_CC-_CC_C1CN-OCN,-0.368034,C1=CC(=CC=C1CN)OCN,NCOc1ccc(CN)cc1,1,"(8, 7)","(3, 4, 5, 6, 9, 10)"
147,C1_CC-_CC_C1COCC-_O-O-N,-0.362524,C1=CC(=CC=C1COCC(=O)O)N,Nc1ccc(COCC(=O)O)cc1,1,"(8, 9)","(10, 7)"
148,C1_CC-_CC_C1CO-C_NN,-0.203444,C1=CC(=CC=C1CO)C=NN,NN=Cc1ccc(CO)cc1,1,"(8, 7)","(3, 4, 5, 6, 9, 10)"
149,C1_CC-_CC_C1COC_N-N,-0.373384,C1=CC(=CC=C1COC=N)N,N=COCc1ccc(N)cc1,1,"(0, 1)","(2,)"
150,C1_CC-_CC_C1COCN-N,-0.264354,C1=CC(=CC=C1COCN)N,NCOCc1ccc(N)cc1,1,"(0, 1)","(2,)"
151,C1_CC-_CC_C1CO-CON,-0.181764,C1=CC(=CC=C1CO)CON,NOCc1ccc(CO)cc1,1,"(8, 7)","(3, 4, 5, 6, 9, 10)"
152,C1_CC-_CC_C1COCO-N,-0.195574,C1=CC(=CC=C1COCO)N,Nc1ccc(COCO)cc1,1,"(8, 7)","(6,)"
153,C1_CC-_CC_C1C_O-N,-0.312644,C1=CC(=CC=C1C=O)N,Nc1ccc(C=O)cc1,1,"(5, 6)","(1, 2, 3, 4, 7, 8)"
155,C1_CC-_CC_C1C_O-NCN,-0.288924,C1=CC(=CC=C1C=O)NCN,NCNc1ccc(C=O)cc1,1,"(8, 7)","(3, 4, 5, 6, 9, 10)"
156,C1_CC-_CC_C1CONC-_O-O-N,-0.382844,C1=CC(=CC=C1CONC(=O)O)N,Nc1ccc(CONC(=O)O)cc1,1,"(8, 9)","(10, 7)"
157,C1_CC-_CC_C1C_O-NN,-0.304004,C1=CC(=CC=C1C=O)NN,NNc1ccc(C=O)cc1,1,"(6, 7)","(2, 3, 4, 5, 8, 9)"
158,C1_CC-_CC_C1CO-NN,-0.184584,C1=CC(=CC=C1CO)NN,NNc1ccc(CO)cc1,1,"(6, 7)","(2, 3, 4, 5, 8, 9)"
159,C1_CC-_CC_C1CON-N,-0.356554,C1=CC(=CC=C1CON)N,NOCc1ccc(N)cc1,1,"(0, 1)","(2,)"
160,C1_CC-_CC_C1CO-NNN,-0.226194,C1=CC(=CC=C1CO)NNN,NNNc1ccc(CO)cc1,1,"(8, 7)","(3, 4, 5, 6, 9, 10)"
161,C1_CC-_CC_C1CON-NN,-0.331934,C1=CC(=CC=C1CON)NN,NNc1ccc(CON)cc1,1,"(8, 7)","(6,)"
163,C1_CC-_CC_C1C_O-ON,-0.291744,C1=CC(=CC=C1C=O)ON,NOc1ccc(C=O)cc1,1,"(6, 7)","(2, 3, 4, 5, 8, 9)"
164,C1_CC-_CC_C1CO-ON,-0.328094,C1=CC(=CC=C1CO)ON,NOc1ccc(CO)cc1,1,"(6, 7)","(2, 3, 4, 5, 8, 9)"
165,C1_CC-_CC_C1C-_O-O-NCCN,-0.237754,C1=CC(=CC=C1C(=O)O)NCCN,NCCNc1ccc(C(=O)O)cc1,1,"(8, 9)","(4, 5, 6, 7, 10, 11, 12)"
166,C1_CC-_CC_C1C-_O-O-NCN,-0.236354,C1=CC(=CC=C1C(=O)O)NCN,NCNc1ccc(C(=O)O)cc1,1,"(8, 7)","(3, 4, 5, 6, 9, 10, 11)"
167,C1_CC-_CC_C1C-_O-O-N_CN,-0.234654,C1=CC(=CC=C1C(=O)O)N=CN,NC=Nc1ccc(C(=O)O)cc1,1,"(8, 7)","(3, 4, 5, 6, 9, 10, 11)"
168,C1_CC-_CC_C1C-_O-O-NN,-0.290064,C1=CC(=CC=C1C(=O)O)NN,NNc1ccc(C(=O)O)cc1,1,"(6, 7)","(2, 3, 4, 5, 8, 9, 10)"
170,C1_CC-_CC_C1C-_O-O-N_NN,-0.314454,C1=CC(=CC=C1C(=O)O)N=NN,NN=Nc1ccc(C(=O)O)cc1,1,"(8, 7)","(3, 4, 5, 6, 9, 10, 11)"
171,C1_CC-_CC_C1C-_O-O-OCCN,-0.221654,C1=CC(=CC=C1C(=O)O)OCCN,NCCOc1ccc(C(=O)O)cc1,1,"(8, 9)","(4, 5, 6, 7, 10, 11, 12)"
172,C1_CC-_CC_C1C-_O-O-OCN,-0.302834,C1=CC(=CC=C1C(=O)O)OCN,NCOc1ccc(C(=O)O)cc1,1,"(8, 7)","(3, 4, 5, 6, 9, 10, 11)"
173,C1_CC-_CC_C1C-_O-O-ON,-0.308204,C1=CC(=CC=C1C(=O)O)ON,NOc1ccc(C(=O)O)cc1,1,"(6, 7)","(2, 3, 4, 5, 8, 9, 10)"
174,C1_CC-_CC_C1C-_O-O-ONN,-0.308284,C1=CC(=CC=C1C(=O)O)ONN,NNOc1ccc(C(=O)O)cc1,1,"(8, 7)","(3, 4, 5, 6, 9, 10, 11)"
175,C1_CC-_CC_C1N-N_CC_CN,-0.190764,C1=CC(=CC=C1N)N=CC=CN,NC=CC=Nc1ccc(N)cc1,1,"(5, 6, 7, 8, 9, 10, 11)","(4,)"
176,C1_CC-_CC_C1N-NCCN,-0.253254,C1=CC(=CC=C1N)NCCN,NCCNc1ccc(N)cc1,1,"(4, 5, 6, 7, 8, 9, 10)","(3,)"
177,C1_CC-_CC_C1N-NCN,-0.244594,C1=CC(=CC=C1N)NCN,NCNc1ccc(N)cc1,1,"(3, 4, 5, 6, 7, 8, 9)","(2,)"
178,C1_CC-_CC_C1N-N_CN,-0.334124,C1=CC(=CC=C1N)N=CN,NC=Nc1ccc(N)cc1,1,"(3, 4, 5, 6, 7, 8, 9)","(2,)"
179,C1_CC-_CC_C1N-N_CN_CN,-0.325584,C1=CC(=CC=C1N)N=CN=CN,NC=NC=Nc1ccc(N)cc1,1,"(5, 6, 7, 8, 9, 10, 11)","(4,)"
180,C1_CC-_CC_C1N-NN,-0.191894,C1=CC(=CC=C1N)NN,NNc1ccc(N)cc1,1,"(2, 3, 4, 5, 6, 7, 8)","(1,)"
181,C1_CC-_CC_C1N-N_NN,-0.225174,C1=CC(=CC=C1N)N=NN,NN=Nc1ccc(N)cc1,1,"(0, 1)","(2,)"
182,C1_CC-_CC_C1NN-NN,-0.294894,C1=CC(=CC=C1NN)NN,NNc1ccc(NN)cc1,1,"(0, 1)","(2, 3, 4, 5, 8, 9)"
183,C1_CC-_CC_C1N-OCCN,-0.262304,C1=CC(=CC=C1N)OCCN,NCCOc1ccc(N)cc1,1,"(4, 5, 6, 7, 8, 9, 10)","(3,)"
184,C1_CC-_CC_C1N-OCN,-0.267704,C1=CC(=CC=C1N)OCN,NCOc1ccc(N)cc1,1,"(3, 4, 5, 6, 7, 8, 9)","(2,)"
185,C1_CC-_CC_C1N-ON,-0.291024,C1=CC(=CC=C1N)ON,NOc1ccc(N)cc1,1,"(2, 3, 4, 5, 6, 7, 8)","(1,)"
186,C1_CC-_CC_C1N-ONN,-0.317844,C1=CC(=CC=C1N)ONN,NNOc1ccc(N)cc1,1,"(3, 4, 5, 6, 7, 8, 9)","(2,)"
187,C1_CC-_CC_C1O-OCCN,-0.274734,C1=CC(=CC=C1O)OCCN,NCCOc1ccc(O)cc1,1,"(4, 5, 6, 7, 8, 9, 10)","(3,)"
188,C1_CC-_CC_C1O-OCN,-0.300024,C1=CC(=CC=C1O)OCN,NCOc1ccc(O)cc1,1,"(3, 4, 5, 6, 7, 8, 9)","(2,)"
189,C1_CC-_CC_C1O-OC_NN,-0.299744,C1=CC(=CC=C1O)OC=NN,NN=COc1ccc(O)cc1,1,"(4, 5, 6, 7, 8, 9, 10)","(3,)"
190,C1_CC-_CC_C1O-OCON,-0.305064,C1=CC(=CC=C1O)OCON,NOCOc1ccc(O)cc1,1,"(4, 5, 6, 7, 8, 9, 10)","(3,)"
191,C1_CC-_CC_C1O-ON,-0.214594,C1=CC(=CC=C1O)ON,NOc1ccc(O)cc1,1,"(2, 3, 4, 5, 6, 7, 8)","(1,)"
192,CC1_CC_C-C_C1-CCCN,-0.053014,CC1=CC=C(C=C1)CCCN,Cc1ccc(CCCN)cc1,1,"(0, 1, 2, 3, 4, 9, 10)","(5,)"
193,CC1_CC_C-C_C1-C_CCN,-0.144524,CC1=CC=C(C=C1)C=CCN,Cc1ccc(C=CCN)cc1,1,"(0, 1, 2, 3, 4, 9, 10)","(5,)"
194,CC1_CC_C-C_C1-C_CCN_NN,-0.062074,CC1=CC=C(C=C1)C=CCN=NN,Cc1ccc(C=CCN=NN)cc1,1,"(0, 1, 2, 3, 4, 11, 12)","(5,)"
195,CC1_CC_C-C_C1-CCN,-0.061414,CC1=CC=C(C=C1)CCN,Cc1ccc(CCN)cc1,1,"(0, 1, 2, 3, 4, 8, 9)","(5,)"
196,CC1_CC_C-C_C1-C_CN,-0.049724,CC1=CC=C(C=C1)C=CN,Cc1ccc(C=CN)cc1,1,"(0, 1, 2, 3, 4, 8, 9)","(5,)"
197,CC1_CC_C-C_C1-CCNN,-0.072424,CC1=CC=C(C=C1)CCNN,Cc1ccc(CCNN)cc1,1,"(0, 1, 2, 3, 4, 9, 10)","(5,)"
198,CC1_CC_C-C_C1-CN,-0.064924,CC1=CC=C(C=C1)CN,Cc1ccc(CN)cc1,1,"(0, 1, 2, 3, 4, 7, 8)","(5,)"
199,CC1_CC_C-C_C1-CNCN,-0.070514,CC1=CC=C(C=C1)CNCN,Cc1ccc(CNCN)cc1,1,"(0, 1, 2, 3, 4, 9, 10)","(5,)"
201,CC1_CC_C-C_C1-CNN,-0.059134,CC1=CC=C(C=C1)CNN,Cc1ccc(CNN)cc1,1,"(0, 1, 2, 3, 4, 8, 9)","(5,)"
202,CC1_CC_C-C_C1-C_NN,-0.055414,CC1=CC=C(C=C1)C=NN,Cc1ccc(C=NN)cc1,1,"(0, 1, 2, 3, 4, 8, 9)","(5,)"
203,CC1_CC_C-C_C1-CN_NN,-0.043544,CC1=CC=C(C=C1)CN=NN,Cc1ccc(CN=NN)cc1,1,"(0, 1, 2, 3, 4, 9, 10)","(5,)"
204,CC1_CC_C-C_C1-COCN,-0.031634,CC1=CC=C(C=C1)COCN,Cc1ccc(COCN)cc1,1,"(0, 1, 2, 3, 4, 9, 10)","(5,)"
205,CC1_CC_C-C_C1-CON,-0.030974,CC1=CC=C(C=C1)CON,Cc1ccc(CON)cc1,1,"(0, 1, 2, 3, 4, 8, 9)","(5,)"
206,CC1_CC_C-C_C1-CON_NN,-0.030634,CC1=CC=C(C=C1)CON=NN,Cc1ccc(CON=NN)cc1,1,"(0, 1, 2, 3, 4, 10, 11)","(5,)"
